,Longitude,Latitude,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
861,-73.926,40.821,937.5,1199.0,1399.0,1546.0,1599.0,1789.5,1999.0,1951.0,2120.0,1902.5,1611.0
862,-73.926,40.825,1774.5,1533.0,1680.0,1805.0,1816.0,2030.5,2093.5,2160.0,2064.5,2550.5,2541.0
863,-73.926,40.826,1681.5,1925.0,2054.5,2139.5,2273.0,2283.5,2396.0,2557.0,2384.5,2946.5,2892.0
864,-73.926,40.827,1503.0,1487.0,1609.0,1681.0,1949.5,2109.0,2174.5,2399.0,2243.0,2604.5,2643.0
865,-73.926,40.828,1119.0,1081.5,1186.5,1302.0,1426.5,1671.5,1685.0,1656.0,1737.0,1701.5,1550.5
866,-73.926,40.835,922.0,882.5,922.5,929.0,1287.0,1993.0,2244.5,1986.0,2332.5,1785.0,1471.0
867,-73.926,40.838,1585.5,1288.0,1416.0,1521.5,1519.0,1855.25,1946.75,2027.5,2071.0,2058.5,1722.25
868,-73.926,40.839,1481.0,892.0,1069.5,1034.5,1298.0,2162.5,2331.5,2352.0,2422.0,2006.5,1555.5
869,-73.926,40.84,1139.5,1132.0,1273.0,1257.0,1493.0,1862.0,1958.5,1917.0,1979.5,2016.0,1782.0
870,-73.926,40.841,1199.0,1032.5,1122.0,1155.0,1539.5,1756.5,1881.0,1610.0,1865.0,2281.0,2164.5
871,-73.926,40.842,1376.0,1402.0,1571.0,1631.0,2012.0,2335.0,2432.5,2176.0,2413.0,2581.5,2455.5
872,-73.925,40.806,1238.5,1257.0,1395.5,1530.0,1764.5,1913.5,1923.0,1712.0,1895.0,1982.5,1868.0
873,-73.925,40.812,1069.0,966.25,1070.0,1141.0,1341.0,1755.75,1873.5,1804.0,1958.5,1823.5,1542.75
874,-73.925,40.821,942.0,1177.0,1267.0,1393.0,1572.25,2205.0,2242.25,2200.0,2469.0,2261.0,1794.75
875,-73.925,40.826,1503.0,1078.0,1228.0,1245.0,1614.0,2253.0,2554.5,2157.0,2678.5,2180.0,1900.5
876,-73.925,40.827,1366.0,1103.5,1194.0,1315.0,1504.0,1707.0,1819.5,1699.0,1857.0,2057.25,1879.0
877,-73.925,40.828,1119.0,790.0,971.5,981.0,1227.0,2154.0,2470.5,2439.0,2468.0,1811.5,1394.5
878,-73.925,40.84,1003.5,1147.0,1147.0,1288.0,1509.5,1660.0,1735.0,1730.0,1788.5,1849.0,1682.0
879,-73.925,40.841,1439.0,2069.0,2121.0,1995.0,2352.5,2548.0,2415.5,2225.0,2417.5,2942.5,2907.5
880,-73.925,40.842,1237.0,1014.5,1107.5,1186.0,1568.5,1752.0,1907.5,1688.0,1888.5,2069.5,1895.5
881,-73.925,40.843,1189.0,1118.0,1220.0,1322.0,1476.5,1871.0,1939.5,1923.0,1989.0,2073.0,1785.0
882,-73.925,40.844,1209.5,972.5,1132.0,1085.0,1547.0,2599.5,2929.5,3088.0,3089.5,2257.5,1987.0
883,-73.924,40.805,1418.0,1188.0,1333.0,1441.0,1490.5,1690.5,1825.5,1772.0,1879.5,1984.5,1882.0
884,-73.924,40.806,1022.0,1061.5,1166.0,1217.0,1936.0,2151.0,2254.5,1876.0,2213.5,2464.5,2212.5
885,-73.924,40.812,922.5,1083.5,986.5,1126.0,1762.0,1896.5,2069.0,2130.0,2079.0,2049.5,1893.0
886,-73.924,40.813,922.5,815.0,959.5,949.0,1407.0,1887.0,2081.0,1786.0,2123.5,1875.5,1423.5
887,-73.924,40.821,960.0,717.25,926.75,888.25,1236.5,2148.0,2425.0,2148.0,2502.0,1862.0,1370.5
888,-73.924,40.822,1474.0,1192.0,1409.0,1498.0,1723.0,2027.0,2141.0,1989.0,2255.0,2312.0,1972.0
889,-73.924,40.823,1418.0,1767.0,1927.0,2088.0,2647.5,2661.0,2695.5,2316.0,2716.0,2638.5,2258.5
890,-73.924,40.843,1199.25,879.25,1001.25,972.5,1686.75,2253.25,2636.25,2629.5,2628.75,2323.75,1955.25
891,-73.924,40.844,1209.5,1085.0,1174.5,1327.0,1662.5,2149.0,2250.5,2112.0,2301.5,2173.5,1786.0
892,-73.923,40.805,1759.0,1494.0,1624.0,1733.0,1980.5,1967.0,2035.0,1970.0,2043.5,2334.0,2152.0
893,-73.923,40.809,1718.5,1516.0,1635.0,1742.0,1838.0,1861.5,2059.5,1935.0,2173.5,2516.5,2315.0
894,-73.923,40.81,1582.5,1468.0,1670.0,1742.0,2451.5,2435.5,2594.0,1935.0,2596.0,2516.5,2315.0
895,-73.923,40.813,957.5,1167.0,1297.0,1362.0,1451.5,1781.5,1898.5,1748.0,1961.5,1854.5,1568.0
896,-73.923,40.822,1491.0,1679.5,1844.5,1998.0,2329.0,2453.5,2399.0,2242.5,2555.5,2791.5,2485.5
897,-73.923,40.823,1353.5,1106.0,1230.0,1318.0,1591.0,1767.5,1872.5,1826.0,1925.0,2219.0,1947.5
898,-73.923,40.824,1353.5,1452.0,1565.0,1745.0,1754.5,1846.5,1917.0,1894.0,1925.0,2251.0,1981.0
899,-73.923,40.841,1612.0,1512.5,1621.5,2009.0,2206.5,2343.25,2370.25,2198.0,2368.5,2719.0,2613.0
900,-73.923,40.842,1318.0,1380.0,1549.0,1720.0,1822.0,1895.0,2031.5,1971.0,2057.0,2199.0,2045.0
901,-73.923,40.843,1227.0,1354.5,1414.5,1642.0,1992.0,2054.0,2240.0,2059.0,2272.5,2243.0,1901.0
902,-73.923,40.844,1057.5,1330.0,1408.0,1411.0,1926.5,2317.5,2423.0,2182.0,2379.5,2086.0,1787.5
903,-73.922,40.804,1690.0,1414.0,1480.0,1640.0,1772.0,1848.5,1882.0,1702.0,1907.5,2153.0,2011.5
904,-73.922,40.805,1683.0,1530.0,1740.0,1941.0,2274.0,2250.5,2174.0,2169.0,2269.5,2810.0,2674.0
905,-73.922,40.809,1961.5,1394.0,1325.0,1389.0,2742.5,2896.0,2634.0,1822.0,2623.5,2512.5,1753.5
906,-73.922,40.81,1436.0,1202.0,1363.0,1440.5,1571.5,1916.0,2083.5,1850.0,2180.0,2117.0,1748.75
907,-73.922,40.811,1152.0,1026.0,1184.0,1206.0,1296.0,1905.0,2113.0,2100.0,2078.0,1835.0,1542.0
908,-73.922,40.813,850.5,1386.0,1517.0,1588.0,2174.0,2219.5,2466.0,2095.0,2341.0,2627.5,2384.5
909,-73.922,40.814,715.5,503.0,699.0,560.75,978.5,2115.5,2406.5,2305.0,2530.25,1540.5,976.0
910,-73.922,40.823,1267.5,1221.0,1334.5,1427.5,1483.5,1483.75,1494.5,1506.0,1513.5,1796.0,1673.0
911,-73.922,40.831,1719.5,1283.0,1411.0,1545.0,2019.5,2020.5,2198.0,1637.5,2205.5,2642.0,2612.0
912,-73.922,40.832,1719.5,1631.0,1819.0,1920.0,2519.5,2546.5,2664.5,2182.0,2570.0,2813.5,2933.5
913,-73.922,40.841,1495.0,1344.0,1484.0,1848.0,2103.0,2173.0,2353.0,2335.0,2414.0,2370.0,2097.0
914,-73.922,40.842,1376.5,1230.0,1399.0,1618.0,1727.0,1933.0,1912.5,1932.0,2016.0,2249.5,2047.0
915,-73.921,40.804,1690.0,1340.0,1469.0,1606.0,1811.5,1806.0,1788.0,1617.0,1790.5,2192.5,2148.75
916,-73.921,40.805,1690.0,1263.0,1346.0,1487.0,2065.0,2013.5,1955.5,1476.0,1981.5,2590.5,2374.0
917,-73.921,40.811,843.0,952.0,1045.5,1057.0,1401.5,2052.5,2327.5,2130.0,2472.5,1926.0,1667.0
918,-73.921,40.812,931.5,1036.0,1207.0,1224.0,1411.0,1858.5,2004.5,1813.0,2091.0,1817.5,1394.0
919,-73.921,40.814,1266.5,968.75,1121.0,1188.5,1296.25,1719.5,1912.0,1758.0,2003.5,1742.25,1516.5
920,-73.921,40.815,1406.5,1188.0,1358.0,1432.0,1650.0,1820.5,1865.0,1869.0,1917.0,2103.0,1963.0
921,-73.921,40.822,907.0,987.0,1149.0,1294.0,1393.5,1583.0,1734.0,1435.0,1751.5,1696.0,1566.0
922,-73.921,40.823,1243.0,1283.0,1413.0,1519.5,1759.5,1690.5,1833.5,1698.5,1823.5,2289.0,2191.0
923,-73.921,40.831,1363.0,1225.0,1328.5,1467.0,1573.0,1719.0,1775.0,1681.0,1857.0,1990.5,1872.5
924,-73.921,40.832,1582.5,1521.0,1571.0,1692.0,2246.0,2503.5,2524.5,2490.0,2544.0,2852.5,2683.0
925,-73.921,40.833,1591.0,1500.0,1622.0,1670.0,2257.0,2535.5,2898.0,2708.0,2995.0,2937.5,2819.5
926,-73.921,40.834,1834.0,2085.5,2278.0,2415.5,2143.5,2267.5,2218.5,2541.5,2398.0,2898.5,2789.0
927,-73.921,40.841,1376.5,1653.0,1804.0,1800.0,1612.5,1747.0,1839.5,1904.0,1748.5,1930.0,1841.0
928,-73.921,40.842,1372.0,1223.0,1315.0,1478.0,1614.5,1914.5,1983.5,1856.0,1944.5,2143.5,1984.0
929,-73.921,40.843,1320.0,1635.0,1842.5,1948.0,2191.0,2209.0,2129.5,2325.0,2340.25,2643.5,2319.5
930,-73.92,40.804,1290.0,1643.0,1803.0,1924.0,1760.5,2028.5,2105.5,2081.0,2052.5,2219.5,2000.5
931,-73.92,40.812,931.5,982.0,1131.0,1157.0,1411.0,1675.5,1808.5,1906.0,1870.0,1790.5,1450.5
932,-73.92,40.814,1406.5,1804.0,1698.0,1878.0,1910.0,1904.5,2031.5,2165.0,2042.0,2360.5,2238.5
933,-73.92,40.815,1538.0,1317.0,1588.0,1675.0,2000.5,2111.5,2111.0,1979.0,2125.0,2401.5,2265.0
934,-73.92,40.822,884.5,1121.0,1259.0,1332.0,1454.5,1729.5,1847.25,1744.0,1912.25,1808.0,1588.0
935,-73.92,40.823,1309.0,1124.0,1258.0,1309.0,1501.5,1730.0,1763.0,1948.0,1813.5,1992.0,1832.5
936,-73.92,40.83,1075.5,1091.0,1254.0,1363.0,1519.5,1552.0,1621.0,1699.0,1699.5,1882.5,1675.0
937,-73.92,40.831,1075.5,1058.0,1210.0,1274.0,1420.5,1552.0,1604.5,1539.0,1667.0,1775.5,1625.0
938,-73.92,40.833,1834.0,637.5,792.5,657.0,1684.0,2264.5,2556.0,2617.0,2698.0,2527.0,2249.5
939,-73.92,40.834,1834.0,1667.0,1767.0,1811.0,2221.0,2493.5,2547.5,2478.0,2547.0,2931.5,2875.5
940,-73.92,40.835,1932.5,1319.5,1386.0,1530.0,2028.0,2106.5,2282.0,2013.0,2308.5,2164.5,1758.0
941,-73.92,40.843,1303.5,1169.5,1308.0,1420.0,1636.0,2070.0,2172.5,2236.0,2375.0,2448.5,1998.0
942,-73.92,40.844,1275.5,1138.0,1290.5,1320.0,1538.5,2124.25,2319.75,2218.0,2401.0,2193.0,1754.5
943,-73.919,40.804,1123.0,1147.0,1299.0,1385.0,1545.0,1826.5,1852.0,1679.5,1867.0,1865.5,1598.0
944,-73.919,40.805,665.5,1049.0,1155.0,1161.0,1344.5,1713.75,1810.25,1824.5,1879.0,1598.5,1231.0
945,-73.919,40.809,1396.0,1025.0,1162.5,1166.0,1594.0,2339.5,2505.5,2446.0,2538.5,2102.0,1716.25
946,-73.919,40.814,1550.5,1394.0,1623.0,1679.0,1881.0,1902.0,1878.0,1851.0,2010.0,2307.0,2159.5
947,-73.919,40.815,1542.5,1308.0,1403.0,1531.0,1965.5,1850.5,1886.5,1707.0,1988.0,2254.0,2017.5
948,-73.919,40.816,1739.5,1631.5,1794.5,1989.5,2549.5,2402.5,2443.0,2135.5,2495.0,3190.0,3046.0
949,-73.919,40.821,720.75,785.5,922.5,1051.5,1331.0,1843.5,1889.5,1551.0,2037.5,1767.0,1189.0
950,-73.919,40.822,781.5,607.5,731.5,696.0,974.75,1780.75,1997.0,2043.0,2072.0,1528.5,1108.0
951,-73.919,40.83,1585.0,1226.0,1386.5,1462.0,1659.5,1811.0,1912.0,1795.0,1912.5,2140.5,1971.0
952,-73.919,40.831,1985.5,2059.0,2214.0,2289.0,2511.5,2935.5,3186.5,2859.0,3095.5,3561.5,3577.5
953,-73.919,40.835,1298.5,1174.0,1273.0,1736.0,2503.0,2305.5,2479.5,1954.0,2379.5,2901.0,2680.5
954,-73.919,40.836,1246.0,1102.0,1206.5,1359.5,1946.0,2001.5,2150.5,2032.5,2168.5,2515.5,2392.0
955,-73.919,40.837,1382.5,1095.0,1217.0,1370.0,1446.0,1555.0,1597.0,1430.0,1579.5,1883.5,1756.5
956,-73.919,40.843,1275.5,1209.0,1415.0,1427.0,1534.5,1685.5,1946.5,1952.0,1971.0,2072.0,1854.0
957,-73.919,40.844,951.0,909.25,1048.5,1102.0,1363.5,1640.5,1692.5,1698.0,1806.5,1771.0,1592.0
958,-73.919,40.846,1026.5,1344.0,1580.0,1702.0,1706.0,1968.0,2021.0,1998.0,2054.0,2213.5,2234.5
959,-73.918,40.804,764.0,870.5,997.25,970.5,1245.75,1719.5,1826.0,1782.0,1961.0,1587.5,1251.0
960,-73.918,40.805,764.0,645.0,806.5,679.5,1067.25,2026.0,2246.0,2498.0,2370.0,1535.5,1056.0
961,-73.918,40.809,1327.5,1240.5,1308.0,1394.0,1879.0,2071.0,2296.0,2241.0,2302.0,2384.0,2099.0
962,-73.918,40.81,1694.0,1630.5,1802.0,1925.5,1991.25,2303.0,2509.5,2298.5,2498.5,2611.5,2108.0
963,-73.918,40.811,1464.5,1433.0,1581.0,1682.0,1503.0,1451.0,1621.5,1886.0,1558.5,1809.0,1662.0
964,-73.918,40.815,1965.0,1843.0,1855.0,2008.0,2741.5,2876.0,2782.0,2333.0,2789.5,3310.0,3081.0
965,-73.918,40.816,1757.5,1233.0,1327.0,1486.5,1608.0,1601.0,1644.0,1591.0,1641.0,1838.5,1746.0
966,-73.918,40.821,1273.0,893.0,1066.0,1109.0,1239.5,1893.25,2097.0,1990.0,2211.5,1769.75,1369.75
967,-73.918,40.822,662.5,486.0,528.0,503.0,832.0,1555.0,1788.5,1511.0,1801.0,1510.5,1000.5
968,-73.918,40.831,1550.0,1241.0,1348.0,1399.0,1887.5,2148.0,2208.5,2012.0,2325.5,2518.0,2499.5
969,-73.918,40.832,1609.5,1278.0,1503.0,1490.0,2224.25,2611.25,2843.5,2648.0,2847.5,2826.0,2620.0
970,-73.918,40.833,1677.0,1161.0,1264.0,1291.0,1627.5,1706.5,1820.0,1893.0,1892.0,2183.5,2095.0
971,-73.918,40.836,1382.5,1123.0,1147.5,1285.0,1538.0,1623.5,1664.5,1499.0,1610.0,2137.5,2042.5
972,-73.918,40.837,1669.5,1265.5,1374.0,1458.0,1802.0,2085.5,2180.5,2125.5,2231.0,2496.25,2291.5
973,-73.918,40.838,1600.25,1702.0,1798.0,1987.5,2232.0,2264.0,2267.75,2170.5,2497.5,2810.5,2593.5
974,-73.918,40.844,987.5,1130.0,1271.0,1293.0,1494.0,1907.5,2047.0,1694.0,2093.0,2075.5,1806.5
975,-73.918,40.845,1025.5,948.5,1067.0,1135.0,1267.5,1737.5,1954.0,1801.5,1933.0,1844.0,1475.0
976,-73.918,40.846,1493.5,1365.0,1534.0,1587.0,1789.0,1963.0,2096.0,2018.0,2142.5,2405.5,2110.5
977,-73.917,40.804,1015.5,872.0,1029.5,1019.0,1284.0,1778.0,1864.5,1970.0,1948.5,1630.5,1288.0
978,-73.917,40.81,1464.5,1287.0,1396.0,1537.0,1630.5,1802.5,2050.0,1751.0,1911.0,2103.0,1808.0
979,-73.917,40.811,1464.5,1248.0,1283.0,1382.0,1503.0,1708.5,1800.75,1827.0,1926.0,1870.0,1662.0
980,-73.917,40.812,1589.5,989.0,1142.0,1127.0,1595.5,2097.5,2261.5,2081.0,2340.0,2202.5,1785.0
981,-73.917,40.813,1566.5,2218.0,2361.0,2548.0,1980.0,2118.5,2083.0,2593.0,2173.5,2475.5,2279.0
982,-73.917,40.815,1956.5,2189.0,2332.0,2559.0,2490.5,2855.0,3021.0,2782.0,3129.0,3512.5,3490.5
983,-73.917,40.816,1172.5,1205.0,1298.0,1472.0,1513.0,1441.0,1493.5,1520.0,1570.5,1769.5,1642.5
984,-73.917,40.817,1379.5,1206.0,1259.0,1400.0,1497.5,1501.0,1532.0,1573.0,1635.5,1904.5,1818.5
985,-73.917,40.818,1449.5,1669.0,1874.0,1715.0,1873.5,1893.0,2125.5,2440.0,2220.0,2421.5,2209.0
986,-73.917,40.819,1354.0,1442.0,1640.0,1762.0,1829.5,1784.5,2023.5,2030.0,1924.5,2160.5,1968.0
987,-73.917,40.821,1481.0,1318.0,1417.0,1616.0,2614.0,2534.5,2579.0,2483.0,2579.5,2952.0,2578.5
988,-73.917,40.832,1677.0,1031.0,1099.0,1201.0,1573.0,1702.5,1791.5,1893.0,1892.0,1996.0,1830.0
989,-73.917,40.833,1872.0,1244.0,1314.0,1494.0,2077.0,2259.0,2231.5,1938.0,2321.0,2945.5,2937.5
990,-73.917,40.834,1760.0,1187.0,1338.5,1445.0,1598.5,1607.5,1731.0,1565.0,1747.5,2206.0,2096.5
991,-73.917,40.838,1589.75,1209.0,1278.0,1283.0,1696.5,1860.5,1993.5,2016.5,2045.0,2414.0,2193.0
992,-73.917,40.839,2006.0,2050.0,2242.0,2332.5,2513.25,2725.5,2723.5,2667.0,2603.5,3208.25,2991.75
993,-73.917,40.844,1439.5,982.5,1159.0,1159.0,1277.5,1738.5,1940.0,1655.0,2109.0,1845.5,1507.5
994,-73.917,40.845,928.5,1035.0,1135.0,1266.0,1553.0,1730.0,1826.0,1685.0,1772.5,1842.5,1618.5
995,-73.917,40.846,1263.5,1396.0,1710.0,1722.0,2138.5,2371.0,2474.0,2586.5,2492.5,2398.75,1902.0
996,-73.916,40.804,1042.5,1076.0,1152.0,1240.0,1198.0,1520.0,1614.0,1595.0,1645.5,1713.5,1525.0
997,-73.916,40.805,1087.5,575.0,713.0,614.5,1096.5,2438.5,2848.5,2420.0,2948.5,1774.5,1195.5
998,-73.916,40.812,1566.5,1321.5,1372.0,1490.5,1814.0,1916.5,1968.0,1709.0,2057.5,2202.5,1930.5
999,-73.916,40.813,1551.0,1326.0,1417.0,1527.0,1973.0,1944.5,2119.5,1829.0,2096.0,2392.5,2220.0
1000,-73.916,40.814,1401.0,1372.0,1483.0,1582.0,1653.0,1771.0,1844.0,1864.0,1903.5,2098.5,2048.0
1001,-73.916,40.816,1172.5,797.0,850.0,883.0,1169.5,1308.0,1485.5,1353.0,1603.5,1701.0,1403.0
1002,-73.916,40.817,1335.5,1329.5,1427.0,1546.5,1712.0,1680.0,1753.5,1738.0,1742.0,2099.5,1991.0
1003,-73.916,40.818,1334.5,1232.0,1476.0,1563.0,1494.5,1613.5,1656.5,1660.0,1606.0,1799.5,1696.5
1004,-73.916,40.819,1364.5,1236.5,1346.5,1507.0,1561.5,1767.25,1684.0,1883.0,1755.5,1971.0,1877.25
1005,-73.916,40.82,1189.5,1212.0,1359.0,1455.0,1755.5,1872.0,1851.5,1740.0,1943.5,2096.5,1925.5
1006,-73.916,40.821,988.0,956.5,1057.5,1126.0,1143.5,1687.0,1739.5,1677.0,1903.5,1521.5,1261.0
1007,-73.916,40.834,1979.5,1020.5,1159.0,1194.0,1579.5,2074.5,2275.5,1554.5,2335.5,2570.5,2547.0
1008,-73.916,40.835,1628.0,1276.0,1390.0,1430.0,2177.0,2383.5,2562.5,2385.0,2434.0,2695.5,2616.5
1009,-73.916,40.839,1535.0,1238.0,1327.0,1418.5,2095.5,2002.0,2061.0,1512.0,2091.0,2296.0,2178.0
1010,-73.916,40.84,1535.0,869.0,920.5,997.5,1168.5,1413.0,1497.5,1096.0,1429.5,1579.5,1436.5
1011,-73.916,40.843,1584.5,1459.0,1647.0,1841.0,2119.5,2124.5,2207.0,2048.5,2256.0,2551.0,2245.5
1012,-73.916,40.844,2085.5,1377.0,1493.0,1717.0,2967.5,2893.5,2942.0,1942.0,3000.0,2934.5,2167.5
1013,-73.915,40.804,1079.0,715.5,866.0,778.5,1000.5,2223.0,2493.0,2087.0,2675.5,1644.5,1074.0
1014,-73.915,40.805,1087.5,1162.0,1256.0,1307.0,1536.5,1861.0,1973.5,1861.0,2013.5,1879.5,1650.0
1015,-73.915,40.806,1510.0,1441.0,1513.0,1629.0,1752.0,1990.0,2097.0,1730.0,2162.5,2231.0,2028.0
1016,-73.915,40.814,1401.0,1209.5,1320.0,1370.5,1820.0,1952.0,2053.0,1610.0,2052.5,2381.5,2106.25
1017,-73.915,40.815,1593.0,1518.0,1720.0,1880.0,2008.0,2172.0,2316.5,2332.0,2278.5,2419.0,2265.5
1018,-73.915,40.816,1623.5,1944.0,2183.0,2412.0,2534.0,2493.0,2688.5,2482.0,2547.0,2865.5,2670.5
1019,-73.915,40.817,1300.5,1107.0,1220.0,1336.5,1574.0,1707.0,1787.0,1783.0,1935.0,2191.0,1835.0
1020,-73.915,40.818,1726.5,1246.0,1384.0,1480.0,1877.5,1857.5,1802.0,1658.5,1889.0,2349.5,2235.5
1021,-73.915,40.819,1400.5,1308.0,1436.0,1745.0,1876.0,1836.5,1948.0,1832.0,1940.0,2271.0,2090.5
1022,-73.915,40.826,1446.0,1116.0,1262.0,1391.0,2224.0,2486.0,2747.0,2517.0,2758.5,2901.5,2857.0
1023,-73.915,40.827,1446.0,2083.5,2151.5,2330.0,2452.25,2742.25,2680.0,2431.0,2656.5,3184.25,2979.0
1024,-73.915,40.835,1601.5,1044.0,1084.0,1175.0,1794.0,1757.5,2056.0,1584.0,2033.5,2483.5,2409.0
1025,-73.915,40.836,1401.0,906.0,950.5,1046.0,1482.0,1930.0,1986.0,1916.0,1992.0,2038.5,1889.25
1026,-73.915,40.839,1535.0,1185.0,1241.0,1374.0,1380.0,1455.5,1493.0,1505.5,1525.0,1819.0,1735.5
1027,-73.915,40.84,1535.0,959.0,1071.0,1246.0,1245.5,1158.0,1262.5,1326.0,1328.5,1738.5,1586.5
1028,-73.915,40.843,1544.5,1000.0,1178.0,1310.0,1356.5,1296.5,1432.5,1377.0,1416.5,1675.5,1424.0
1029,-73.915,40.844,1274.5,857.5,919.0,1269.0,1336.0,1367.0,1443.0,1400.0,1453.0,1984.5,1841.0
1030,-73.915,40.845,1274.5,764.5,856.0,1295.5,1495.0,1518.0,1520.0,1399.5,1526.0,2169.0,1908.0
1031,-73.914,40.805,1502.0,1369.0,1487.0,1544.0,1859.5,2062.0,2171.5,1852.5,2303.0,2216.5,2050.5
1032,-73.914,40.806,1510.0,1294.0,1449.0,1517.0,2102.0,2316.0,2360.0,1796.0,2395.5,2938.0,2816.0
1033,-73.914,40.816,1221.0,1109.0,1268.0,1474.0,1579.0,1824.5,1857.5,1659.0,2003.0,1945.0,1721.5
1034,-73.914,40.817,699.0,849.0,1003.0,966.25,1423.5,2082.0,2248.0,2037.0,2314.5,2049.0,1560.5
1035,-73.914,40.818,1306.0,1189.0,1276.0,1378.0,1498.5,1832.5,1861.5,1816.0,1920.0,1926.5,1667.0
1036,-73.914,40.819,1706.0,1281.0,1386.5,1514.0,1893.5,1836.5,1935.25,1674.0,1940.0,2295.0,2209.0
1037,-73.914,40.82,2531.5,1349.0,1450.0,1566.0,1830.5,1836.0,1928.0,1717.0,1905.0,2451.5,2201.5
1038,-73.914,40.826,1042.5,1092.0,1308.0,1391.0,2245.0,2417.5,2341.0,2412.5,2374.5,2806.5,2671.5
1039,-73.914,40.827,1042.5,1099.0,1235.5,1349.5,1483.5,1926.5,2000.5,2229.5,2079.0,1988.75,1829.25
1040,-73.914,40.83,1119.0,1092.0,1232.0,1282.0,1388.0,1792.5,1904.5,1900.0,1931.5,1950.5,1726.0
1041,-73.914,40.831,957.5,770.0,871.25,901.75,956.0,1385.5,1603.0,1653.0,1653.5,1740.75,1516.75
1042,-73.914,40.835,981.75,793.0,830.0,886.0,1173.0,1356.25,1467.5,1441.0,1512.25,1521.25,1374.0
1043,-73.914,40.836,948.5,1085.0,1136.0,1339.0,1333.0,2158.0,2421.5,2263.0,2575.0,2151.0,1646.0
1044,-73.914,40.839,1604.5,1295.0,1390.0,1469.0,2115.5,2384.0,2688.0,2477.0,2798.0,2805.5,2600.0
1045,-73.914,40.844,1274.5,1478.0,1462.0,1685.0,1844.5,1809.0,1870.0,1846.0,1786.0,2343.0,2214.5
1046,-73.914,40.845,1070.0,871.0,976.5,1107.0,1274.0,1650.5,1865.0,1620.0,1786.0,1786.5,1473.5
1047,-73.913,40.805,1701.5,1593.0,1739.0,1821.0,2039.0,2336.5,2592.5,2077.0,2542.0,2469.0,2367.0
1048,-73.913,40.817,699.0,1122.0,1253.0,1736.0,1389.5,1623.5,1761.0,2029.0,1950.0,2524.0,1675.5
1049,-73.913,40.818,920.5,986.5,1112.0,1154.0,1516.5,1924.0,2090.5,2175.0,2104.5,2046.0,1613.5
1050,-73.913,40.819,2531.5,2964.0,3217.0,3723.0,3375.0,3329.5,3468.5,3507.0,3468.5,3707.5,2761.5
1051,-73.913,40.82,1839.5,1251.0,1348.0,1489.0,1893.5,1868.5,1948.0,1687.0,1965.5,2122.5,1937.0
1052,-73.913,40.821,1119.0,1130.0,1261.0,1316.0,1734.0,1826.5,1857.0,1765.0,1894.5,1979.5,1806.0
1053,-73.913,40.827,919.5,1098.0,1244.0,1289.0,1412.5,2083.0,2225.5,2227.0,2400.5,2064.0,1898.5
1054,-73.913,40.828,1438.5,3195.0,3286.0,3411.0,3512.0,3472.5,3435.5,3548.0,3443.0,3955.0,4024.5
1055,-73.913,40.829,1130.0,998.5,1114.5,1214.0,1289.0,1447.0,1702.5,1593.0,1725.5,2011.5,1767.0
1056,-73.913,40.83,1110.5,1077.0,1209.0,1380.0,1467.0,1640.0,1724.0,1639.0,1806.5,2011.5,1881.0
1057,-73.913,40.831,957.5,810.0,902.5,940.5,1173.0,1484.0,1564.0,1828.0,1695.0,1723.0,1537.0
1058,-73.913,40.835,1051.5,824.0,912.5,959.0,1185.0,1534.5,1644.0,1736.0,1620.0,1598.0,1462.0
1059,-73.913,40.836,777.0,801.5,897.0,902.5,994.5,1278.0,1450.5,1444.0,1524.5,1297.5,1149.5
1060,-73.913,40.838,1156.0,1396.0,1493.0,1696.0,1761.5,1911.0,1915.5,1874.0,1941.0,2146.5,2012.0
1061,-73.913,40.839,1201.0,1387.0,1487.0,1657.0,1887.0,1779.0,1809.0,1840.0,1856.0,2284.0,2235.0
1062,-73.913,40.845,1194.0,1270.0,1426.0,1524.0,1415.0,1536.0,1560.0,1795.0,1548.5,1686.0,1432.5
1063,-73.912,40.804,1342.0,1321.5,1423.0,1533.0,1674.0,1719.0,1709.5,1588.0,1747.5,1782.5,1558.0
1064,-73.912,40.805,1693.0,1480.0,1610.0,1774.0,1851.0,1811.0,1853.0,1744.0,1841.0,1782.5,1768.0
1065,-73.912,40.819,1137.0,989.0,996.5,1039.5,1194.5,1977.0,2256.0,1825.0,2309.5,2014.5,1685.5
1066,-73.912,40.82,1526.0,1186.0,1298.0,1457.0,1825.0,2105.0,2299.0,2095.0,2349.5,2346.0,2069.0
1067,-73.912,40.821,1119.0,953.5,1108.5,1157.5,1339.5,1872.5,2153.75,2019.0,2148.0,1828.0,1448.0
1068,-73.912,40.822,1173.0,1062.0,1109.0,1216.0,1545.5,1729.0,1668.5,1411.0,1623.0,2027.0,1653.5
1069,-73.912,40.828,1415.5,1962.0,2022.0,2174.0,2108.5,2180.5,2192.0,2250.0,2211.0,2861.0,2690.0
1070,-73.912,40.829,1075.0,1119.5,1292.0,1378.0,1498.25,1880.0,2316.0,2254.0,2260.0,1937.5,1709.75
1071,-73.912,40.83,1041.5,1549.0,1638.0,1887.0,2175.5,2102.0,2428.0,2037.0,2474.5,2541.0,2268.0
1072,-73.912,40.835,1101.5,962.25,1202.0,1119.0,1549.25,2170.75,2399.25,2381.0,2532.0,2181.5,1866.5
